"DeepLearning.AI，Stanford University","Machine Learning","Machine Learning, Probability & Statistics, Machine Learning Algorithms, General Statistics, Theoretical Computer Science, Algorithms, Applied Machine Learning, Artificial Neural Networks, Regression, Econometrics, Computer Programming, Deep Learning, Python Programming, Statistical Programming, Mathematics, Tensorflow, Data Management, Data Structures, Statistical Machine Learning, Reinforcement Learning, Probability Distribution, Mathematical Theory & Analysis, Data Analysis, Data Mining, Linear Algebra, Computer Vision, Calculus, Feature Engineering, Bayesian Statistics, Operations Research, Research and Design, Strategy and Operations, Computational Logic, Accounting, Communication"
"IBM","Introduction to Data Science","Data Science, Data Structures, SQL, Computer Programming Tools, Data Analysis Software, Machine Learning Software, Software Visualization, Statistical Programming, Databases, Python Programming, Database Theory, Data Visualization Software, R Programming, Data Management, Data Mining, Regression, Devops Tools, Machine Learning Algorithms, SPSS, Basic Descriptive Statistics, Data Analysis, Database Application, Big Data, Computer Programming, Database Administration, Deep Learning, General Statistics, Machine Learning, Marketing, Probability & Statistics, Storytelling, Writing"
"Google","Google Digital Marketing & E-commerce","Digital Marketing, Marketing, Marketing Management, Media Strategy & Planning, Sales, E-Commerce, Communication, Data Analysis, Social Media, Search Engine Optimization, Advertising, Leadership and Management, Strategy and Operations, Business Communication, Customer Success, Professional Development, Research and Design, Survey Creation, Data Visualization, Entrepreneurship, Persona Research, Storytelling, Strategy, Web Design, Web Development, Web Development Tools, Brand Management, Writing, Accounting, Back-End Web Development, Computer Networking, Customer Relationship Management, Customer Support, Data Management, Finance, Financial Analysis, Human Resources, Market Analysis, Market Research, Mathematical Theory & Analysis, Mathematics, Networking Hardware, Supply Chain and Logistics"
"IBM","IBM DevOps and Software Engineering","Software Engineering, DevOps, Cloud Computing, Python Programming, Computer Programming, Programming Principles, Kubernetes, Web Development, Continuous Delivery, Continuous Integration, Data Analysis, Operating Systems, Other Web Frameworks, Software Engineering Tools, Software Testing, Agile Software Development, Data Structures, IBM Cloud, Security Engineering, Algebra, Linux, Cloud Applications, Cloud Engineering, Application Development, Cloud Infrastructure, Full-Stack Web Development, Network Security, Software Security, Advertising, Communication, Computer Architecture, Computer Networking, Devops Tools, Distributed Computing Architecture, Docker (Software), Marketing, Network Model, Networking Hardware, Public Relations, Scrum (Software Development), System Programming, System Software, Cloud Management, Cloud Platforms, Cloud Storage, Software As A Service, Basic Descriptive Statistics, Data Visualization, Data Visualization Software, Design and Product, Exploratory Data Analysis, Front-End Web Development, Leadership and Management, Professional Development, Security Software, Software Architecture, Software Framework, Theoretical Computer Science, Web Development Tools, BlockChain, Collaboration, Computational Logic, Computer Graphics, Finance, Human Computer Interaction, Interactive Design, Journalism, Mathematical Theory & Analysis, Mathematics, Product Design, Product Development, Statistical Programming, Systems Design"
"IBM","Data Science Fundamentals with Python and SQL","Data Structures, Python Programming, Data Analysis, SQL, Statistical Programming, Computer Programming Tools, Data Analysis Software, General Statistics, Machine Learning Software, Probability & Statistics, Software Visualization, Databases, Programming Principles, Algebra, Database Theory, Business Analysis, Data Visualization Software, R Programming, Statistical Analysis, Data Management, Data Science, Basic Descriptive Statistics, Probability Distribution, Statistical Tests, Devops Tools, Machine Learning Algorithms, SPSS, Correlation And Dependence, Data Visualization, Exploratory Data Analysis, Plot (Graphics), Regression, Statistical Visualization, Computer Programming, Database Application, Extract, Transform, Load, Computational Logic, Database Administration, Machine Learning, Mathematical Theory & Analysis, Mathematics, Theoretical Computer Science"
"IBM","Key Technologies for Business","Data Science, Cloud Computing, Applied Machine Learning, Cloud Engineering, Cloud Infrastructure, Data Mining, Regression, Cloud Applications, Cloud Management, Cloud Platforms, Cloud Storage, DevOps, IBM Cloud, Network Security, Software As A Service, Software Engineering, Basic Descriptive Statistics, Data Analysis, Big Data, BlockChain, Computer Architecture, Computer Graphics, Computer Programming, Computer Vision, Deep Learning, Finance, General Statistics, Human Computer Interaction, Interactive Design, Machine Learning, Machine Learning Algorithms, Operating Systems, Probability & Statistics, Security Engineering, Software Architecture, Software Framework, Storytelling, System Programming, Theoretical Computer Science, Writing"
"Google","Google Data Analytics","Data Analysis, Data Science, Statistical Programming, Business Analysis, SQL, Spreadsheet Software, Business, Data Visualization, Data Management, R Programming, Exploratory Data Analysis, Statistical Visualization, Communication, Statistical Analysis, Data Analysis Software, Business Communication, Data Structures, Data Visualization Software, Tableau Software, Big Data, Cloud Computing, Collaboration, Conflict Management, Critical Thinking, Customer Analysis, General Statistics, Leadership and Management, Plot (Graphics), Probability & Statistics, Small Data, Algorithms, Application Development, Budget Management, Computational Logic, Computer Architecture, Computer Networking, Computer Programming, Computer Programming Tools, Cryptography, Data Mining, Data Model, Database Administration, Database Design, Databases, Decision Making, Design and Product, Distributed Computing Architecture, Entrepreneurship, Extract, Transform, Load, Feature Engineering, Finance, Full-Stack Web Development, Interactive Data Visualization, Machine Learning, Mathematical Theory & Analysis, Mathematics, Network Security, Other Programming Languages, Problem Solving, Product Design, Programming Principles, Project Management, Research and Design, Security Engineering, Security Strategy, Software Engineering, Software Security, Storytelling, Theoretical Computer Science, Visual Design, Visualization (Computer Graphics), Web Development"
"Google","Google Project Management:","Project Management, Strategy and Operations, Leadership and Management, Communication, Collaboration, Agile Software Development, Entrepreneurship, Software Engineering, Business Communication, Scrum (Software Development), Planning, Supply Chain and Logistics, Business Psychology, Change Management, Finance, Organizational Development, Product Management, Risk Management, Budget Management, Conflict Management, Design and Product, Human Resources, Influencing, Storytelling, Writing, Application Development, Business Process Management, Culture, Estimation, Marketing, Operations Management, Operations Research, Probability & Statistics, Problem Solving, Procurement, Product Design, Public Relations, Research and Design, Sales, Software Engineering Tools, Software Testing, Statistical Tests, Strategy, Supply Chain Systems, User Experience, Vendor Management"
"IBM","IBM Data Science","Python Programming, Data Science, Data Analysis, Data Structures, Statistical Programming, Machine Learning, Data Mining, Regression, Machine Learning Algorithms, Data Visualization, General Statistics, Basic Descriptive Statistics, SQL, Applied Machine Learning, Statistical Analysis, Computer Programming Tools, Data Analysis Software, Machine Learning Software, Software Visualization, Databases, Programming Principles, Exploratory Data Analysis, Computer Programming, Statistical Visualization, Algebra, Data Management, Database Theory, Data Visualization Software, R Programming, Statistical Machine Learning, Statistical Tests, Deep Learning, Probability & Statistics, Extract, Transform, Load, Plot (Graphics), Devops Tools, SPSS, Estimation, Interactive Data Visualization, Algorithms, Database Application, Geovisualization, Reinforcement Learning, Theoretical Computer Science, Big Data, Business Analysis, Computational Logic, Correlation And Dependence, Database Administration, Econometrics, Entrepreneurship, Marketing, Mathematical Theory & Analysis, Mathematics, Spreadsheet Software, Storytelling, Supply Chain Systems, Supply Chain and Logistics, Writing"
"Google","Google UX Design","Human Computer Interaction, User Experience, User Experience Design, Design and Product, Research and Design, Web Design, Web Development, Collaboration, Computer Science, Leadership and Management, Market Research, Software Engineering, Software Testing, User Research, Web Development Tools, Brand Management, Change Management, Communication, Computer Graphics, Computer Programming, Emotional Intelligence, Entrepreneurship, Interactive Design, Marketing, Marketing Design, Planning, Problem Solving, Product Design, Professional Development, Programming Principles, Social Media, Accounting, Business Analysis, Business Communication, Business Psychology, Data Analysis, Finance, Financial Analysis, Investment Management, Operating Systems, Software Architecture, Supply Chain and Logistics, Systems Design, Theoretical Computer Science, Visual Design"
"IBM","IBM Data Analyst","Data Analysis, Python Programming, Data Visualization, Exploratory Data Analysis, Basic Descriptive Statistics, Data Structures, Statistical Programming, Data Science, Statistical Visualization, Plot (Graphics), Data Management, General Statistics, SQL, Databases, Business Analysis, Microsoft Excel, Spreadsheet Software, Data Mining, Statistical Analysis, Programming Principles, Probability & Statistics, Regression, Machine Learning, Algebra, Computer Programming, Data Analysis Software, Database Theory, Probability Distribution, Applied Machine Learning, Statistical Tests, Big Data, Correlation And Dependence, Data Visualization Software, Estimation, NoSQL, Geovisualization, ArcGIS, Cloud Computing, Data Warehousing, Database Application, Extract, Transform, Load, HTML and CSS, Knitr, Mathematics, Minitab, PostgreSQL, R Programming, SAS (Software), SPSS, Apache, Computational Logic, Computer Programming Tools, Database Administration, Econometrics, Interactive Data Visualization, Leadership and Management, Mathematical Theory & Analysis, Operating Systems, Professional Development, Statistical Machine Learning, System Programming, Theoretical Computer Science"
"Google","Google IT Support","Operating Systems, Computer Networking, System Software, Network Model, Security Engineering, Network Security, Computer Architecture, Cryptography, Cyberattacks, Computer Security Incident Management, Networking Hardware, Network Architecture, Business Communication, Communication, Hardware Design, Mathematics, Security Strategy, Writing, Business Analysis, Business Psychology, Computer Graphics, Computer Programming, Computer Programming Tools, Computer Security Models, Databases, Distributed Computing Architecture, Entrepreneurship, Graphic Design, Linux, Other Programming Languages, Process Analysis, Software Engineering, Software Testing, Theoretical Computer Science, Web Development, Web Development Tools, Cloud Computing, Cloud Platforms, Cloud Storage, Data Architecture, Data Management, Database Administration, Database Application, Emotional Intelligence, Human Computer Interaction, Leadership and Management, Marketing, Microarchitecture, Planning, Problem Solving, Product Lifecycle, Sales, Security Software, Software As A Service, Software Security, Strategy, Strategy and Operations, Supply Chain and Logistics, System Programming, System Security, Systems Design, Virtual Reality"
"DeepLearning.AI，Stanford University","Machine Learning","Machine Learning, Probability & Statistics, Machine Learning Algorithms, General Statistics, Theoretical Computer Science, Algorithms, Applied Machine Learning, Artificial Neural Networks, Regression, Econometrics, Computer Programming, Deep Learning, Python Programming, Statistical Programming, Mathematics, Tensorflow, Data Management, Data Structures, Statistical Machine Learning, Reinforcement Learning, Probability Distribution, Mathematical Theory & Analysis, Data Analysis, Data Mining, Linear Algebra, Computer Vision, Calculus, Feature Engineering, Bayesian Statistics, Operations Research, Research and Design, Strategy and Operations, Computational Logic, Accounting, Communication"
"IBM","Introduction to Data Science","Data Science, Data Structures, SQL, Computer Programming Tools, Data Analysis Software, Machine Learning Software, Software Visualization, Statistical Programming, Databases, Python Programming, Database Theory, Data Visualization Software, R Programming, Data Management, Data Mining, Regression, Devops Tools, Machine Learning Algorithms, SPSS, Basic Descriptive Statistics, Data Analysis, Database Application, Big Data, Computer Programming, Database Administration, Deep Learning, General Statistics, Machine Learning, Marketing, Probability & Statistics, Storytelling, Writing"
"Google","Google Digital Marketing & E-commerce","Digital Marketing, Marketing, Marketing Management, Media Strategy & Planning, Sales, E-Commerce, Communication, Data Analysis, Social Media, Search Engine Optimization, Advertising, Leadership and Management, Strategy and Operations, Business Communication, Customer Success, Professional Development, Research and Design, Survey Creation, Data Visualization, Entrepreneurship, Persona Research, Storytelling, Strategy, Web Design, Web Development, Web Development Tools, Brand Management, Writing, Accounting, Back-End Web Development, Computer Networking, Customer Relationship Management, Customer Support, Data Management, Finance, Financial Analysis, Human Resources, Market Analysis, Market Research, Mathematical Theory & Analysis, Mathematics, Networking Hardware, Supply Chain and Logistics"
"IBM","IBM DevOps and Software Engineering","Software Engineering, DevOps, Cloud Computing, Python Programming, Computer Programming, Programming Principles, Kubernetes, Web Development, Continuous Delivery, Continuous Integration, Data Analysis, Operating Systems, Other Web Frameworks, Software Engineering Tools, Software Testing, Agile Software Development, Data Structures, IBM Cloud, Security Engineering, Algebra, Linux, Cloud Applications, Cloud Engineering, Application Development, Cloud Infrastructure, Full-Stack Web Development, Network Security, Software Security, Advertising, Communication, Computer Architecture, Computer Networking, Devops Tools, Distributed Computing Architecture, Docker (Software), Marketing, Network Model, Networking Hardware, Public Relations, Scrum (Software Development), System Programming, System Software, Cloud Management, Cloud Platforms, Cloud Storage, Software As A Service, Basic Descriptive Statistics, Data Visualization, Data Visualization Software, Design and Product, Exploratory Data Analysis, Front-End Web Development, Leadership and Management, Professional Development, Security Software, Software Architecture, Software Framework, Theoretical Computer Science, Web Development Tools, BlockChain, Collaboration, Computational Logic, Computer Graphics, Finance, Human Computer Interaction, Interactive Design, Journalism, Mathematical Theory & Analysis, Mathematics, Product Design, Product Development, Statistical Programming, Systems Design"
"IBM","Data Science Fundamentals with Python and SQL","Data Structures, Python Programming, Data Analysis, SQL, Statistical Programming, Computer Programming Tools, Data Analysis Software, General Statistics, Machine Learning Software, Probability & Statistics, Software Visualization, Databases, Programming Principles, Algebra, Database Theory, Business Analysis, Data Visualization Software, R Programming, Statistical Analysis, Data Management, Data Science, Basic Descriptive Statistics, Probability Distribution, Statistical Tests, Devops Tools, Machine Learning Algorithms, SPSS, Correlation And Dependence, Data Visualization, Exploratory Data Analysis, Plot (Graphics), Regression, Statistical Visualization, Computer Programming, Database Application, Extract, Transform, Load, Computational Logic, Database Administration, Machine Learning, Mathematical Theory & Analysis, Mathematics, Theoretical Computer Science"
"IBM","Key Technologies for Business","Data Science, Cloud Computing, Applied Machine Learning, Cloud Engineering, Cloud Infrastructure, Data Mining, Regression, Cloud Applications, Cloud Management, Cloud Platforms, Cloud Storage, DevOps, IBM Cloud, Network Security, Software As A Service, Software Engineering, Basic Descriptive Statistics, Data Analysis, Big Data, BlockChain, Computer Architecture, Computer Graphics, Computer Programming, Computer Vision, Deep Learning, Finance, General Statistics, Human Computer Interaction, Interactive Design, Machine Learning, Machine Learning Algorithms, Operating Systems, Probability & Statistics, Security Engineering, Software Architecture, Software Framework, Storytelling, System Programming, Theoretical Computer Science, Writing"
"Google","Google Data Analytics","Data Analysis, Data Science, Statistical Programming, Business Analysis, SQL, Spreadsheet Software, Business, Data Visualization, Data Management, R Programming, Exploratory Data Analysis, Statistical Visualization, Communication, Statistical Analysis, Data Analysis Software, Business Communication, Data Structures, Data Visualization Software, Tableau Software, Big Data, Cloud Computing, Collaboration, Conflict Management, Critical Thinking, Customer Analysis, General Statistics, Leadership and Management, Plot (Graphics), Probability & Statistics, Small Data, Algorithms, Application Development, Budget Management, Computational Logic, Computer Architecture, Computer Networking, Computer Programming, Computer Programming Tools, Cryptography, Data Mining, Data Model, Database Administration, Database Design, Databases, Decision Making, Design and Product, Distributed Computing Architecture, Entrepreneurship, Extract, Transform, Load, Feature Engineering, Finance, Full-Stack Web Development, Interactive Data Visualization, Machine Learning, Mathematical Theory & Analysis, Mathematics, Network Security, Other Programming Languages, Problem Solving, Product Design, Programming Principles, Project Management, Research and Design, Security Engineering, Security Strategy, Software Engineering, Software Security, Storytelling, Theoretical Computer Science, Visual Design, Visualization (Computer Graphics), Web Development"
"Google","Google Project Management:","Project Management, Strategy and Operations, Leadership and Management, Communication, Collaboration, Agile Software Development, Entrepreneurship, Software Engineering, Business Communication, Scrum (Software Development), Planning, Supply Chain and Logistics, Business Psychology, Change Management, Finance, Organizational Development, Product Management, Risk Management, Budget Management, Conflict Management, Design and Product, Human Resources, Influencing, Storytelling, Writing, Application Development, Business Process Management, Culture, Estimation, Marketing, Operations Management, Operations Research, Probability & Statistics, Problem Solving, Procurement, Product Design, Public Relations, Research and Design, Sales, Software Engineering Tools, Software Testing, Statistical Tests, Strategy, Supply Chain Systems, User Experience, Vendor Management"
"IBM","IBM Data Science","Python Programming, Data Science, Data Analysis, Data Structures, Statistical Programming, Machine Learning, Data Mining, Regression, Machine Learning Algorithms, Data Visualization, General Statistics, Basic Descriptive Statistics, SQL, Applied Machine Learning, Statistical Analysis, Computer Programming Tools, Data Analysis Software, Machine Learning Software, Software Visualization, Databases, Programming Principles, Exploratory Data Analysis, Computer Programming, Statistical Visualization, Algebra, Data Management, Database Theory, Data Visualization Software, R Programming, Statistical Machine Learning, Statistical Tests, Deep Learning, Probability & Statistics, Extract, Transform, Load, Plot (Graphics), Devops Tools, SPSS, Estimation, Interactive Data Visualization, Algorithms, Database Application, Geovisualization, Reinforcement Learning, Theoretical Computer Science, Big Data, Business Analysis, Computational Logic, Correlation And Dependence, Database Administration, Econometrics, Entrepreneurship, Marketing, Mathematical Theory & Analysis, Mathematics, Spreadsheet Software, Storytelling, Supply Chain Systems, Supply Chain and Logistics, Writing"
"Google","Google UX Design","Human Computer Interaction, User Experience, User Experience Design, Design and Product, Research and Design, Web Design, Web Development, Collaboration, Computer Science, Leadership and Management, Market Research, Software Engineering, Software Testing, User Research, Web Development Tools, Brand Management, Change Management, Communication, Computer Graphics, Computer Programming, Emotional Intelligence, Entrepreneurship, Interactive Design, Marketing, Marketing Design, Planning, Problem Solving, Product Design, Professional Development, Programming Principles, Social Media, Accounting, Business Analysis, Business Communication, Business Psychology, Data Analysis, Finance, Financial Analysis, Investment Management, Operating Systems, Software Architecture, Supply Chain and Logistics, Systems Design, Theoretical Computer Science, Visual Design"
"IBM","IBM Data Analyst","Data Analysis, Python Programming, Data Visualization, Exploratory Data Analysis, Basic Descriptive Statistics, Data Structures, Statistical Programming, Data Science, Statistical Visualization, Plot (Graphics), Data Management, General Statistics, SQL, Databases, Business Analysis, Microsoft Excel, Spreadsheet Software, Data Mining, Statistical Analysis, Programming Principles, Probability & Statistics, Regression, Machine Learning, Algebra, Computer Programming, Data Analysis Software, Database Theory, Probability Distribution, Applied Machine Learning, Statistical Tests, Big Data, Correlation And Dependence, Data Visualization Software, Estimation, NoSQL, Geovisualization, ArcGIS, Cloud Computing, Data Warehousing, Database Application, Extract, Transform, Load, HTML and CSS, Knitr, Mathematics, Minitab, PostgreSQL, R Programming, SAS (Software), SPSS, Apache, Computational Logic, Computer Programming Tools, Database Administration, Econometrics, Interactive Data Visualization, Leadership and Management, Mathematical Theory & Analysis, Operating Systems, Professional Development, Statistical Machine Learning, System Programming, Theoretical Computer Science"
"Google","Google IT Support","Operating Systems, Computer Networking, System Software, Network Model, Security Engineering, Network Security, Computer Architecture, Cryptography, Cyberattacks, Computer Security Incident Management, Networking Hardware, Network Architecture, Business Communication, Communication, Hardware Design, Mathematics, Security Strategy, Writing, Business Analysis, Business Psychology, Computer Graphics, Computer Programming, Computer Programming Tools, Computer Security Models, Databases, Distributed Computing Architecture, Entrepreneurship, Graphic Design, Linux, Other Programming Languages, Process Analysis, Software Engineering, Software Testing, Theoretical Computer Science, Web Development, Web Development Tools, Cloud Computing, Cloud Platforms, Cloud Storage, Data Architecture, Data Management, Database Administration, Database Application, Emotional Intelligence, Human Computer Interaction, Leadership and Management, Marketing, Microarchitecture, Planning, Problem Solving, Product Lifecycle, Sales, Security Software, Software As A Service, Software Security, Strategy, Strategy and Operations, Supply Chain and Logistics, System Programming, System Security, Systems Design, Virtual Reality"
"DeepLearning.AI，Stanford University","Machine Learning","Machine Learning, Probability & Statistics, Machine Learning Algorithms, General Statistics, Theoretical Computer Science, Algorithms, Applied Machine Learning, Artificial Neural Networks, Regression, Econometrics, Computer Programming, Deep Learning, Python Programming, Statistical Programming, Mathematics, Tensorflow, Data Management, Data Structures, Statistical Machine Learning, Reinforcement Learning, Probability Distribution, Mathematical Theory & Analysis, Data Analysis, Data Mining, Linear Algebra, Computer Vision, Calculus, Feature Engineering, Bayesian Statistics, Operations Research, Research and Design, Strategy and Operations, Computational Logic, Accounting, Communication"
"IBM","Introduction to Data Science","Data Science, Data Structures, SQL, Computer Programming Tools, Data Analysis Software, Machine Learning Software, Software Visualization, Statistical Programming, Databases, Python Programming, Database Theory, Data Visualization Software, R Programming, Data Management, Data Mining, Regression, Devops Tools, Machine Learning Algorithms, SPSS, Basic Descriptive Statistics, Data Analysis, Database Application, Big Data, Computer Programming, Database Administration, Deep Learning, General Statistics, Machine Learning, Marketing, Probability & Statistics, Storytelling, Writing"
"Google","Google Digital Marketing & E-commerce","Digital Marketing, Marketing, Marketing Management, Media Strategy & Planning, Sales, E-Commerce, Communication, Data Analysis, Social Media, Search Engine Optimization, Advertising, Leadership and Management, Strategy and Operations, Business Communication, Customer Success, Professional Development, Research and Design, Survey Creation, Data Visualization, Entrepreneurship, Persona Research, Storytelling, Strategy, Web Design, Web Development, Web Development Tools, Brand Management, Writing, Accounting, Back-End Web Development, Computer Networking, Customer Relationship Management, Customer Support, Data Management, Finance, Financial Analysis, Human Resources, Market Analysis, Market Research, Mathematical Theory & Analysis, Mathematics, Networking Hardware, Supply Chain and Logistics"
"IBM","IBM DevOps and Software Engineering","Software Engineering, DevOps, Cloud Computing, Python Programming, Computer Programming, Programming Principles, Kubernetes, Web Development, Continuous Delivery, Continuous Integration, Data Analysis, Operating Systems, Other Web Frameworks, Software Engineering Tools, Software Testing, Agile Software Development, Data Structures, IBM Cloud, Security Engineering, Algebra, Linux, Cloud Applications, Cloud Engineering, Application Development, Cloud Infrastructure, Full-Stack Web Development, Network Security, Software Security, Advertising, Communication, Computer Architecture, Computer Networking, Devops Tools, Distributed Computing Architecture, Docker (Software), Marketing, Network Model, Networking Hardware, Public Relations, Scrum (Software Development), System Programming, System Software, Cloud Management, Cloud Platforms, Cloud Storage, Software As A Service, Basic Descriptive Statistics, Data Visualization, Data Visualization Software, Design and Product, Exploratory Data Analysis, Front-End Web Development, Leadership and Management, Professional Development, Security Software, Software Architecture, Software Framework, Theoretical Computer Science, Web Development Tools, BlockChain, Collaboration, Computational Logic, Computer Graphics, Finance, Human Computer Interaction, Interactive Design, Journalism, Mathematical Theory & Analysis, Mathematics, Product Design, Product Development, Statistical Programming, Systems Design"
"IBM","Data Science Fundamentals with Python and SQL","Data Structures, Python Programming, Data Analysis, SQL, Statistical Programming, Computer Programming Tools, Data Analysis Software, General Statistics, Machine Learning Software, Probability & Statistics, Software Visualization, Databases, Programming Principles, Algebra, Database Theory, Business Analysis, Data Visualization Software, R Programming, Statistical Analysis, Data Management, Data Science, Basic Descriptive Statistics, Probability Distribution, Statistical Tests, Devops Tools, Machine Learning Algorithms, SPSS, Correlation And Dependence, Data Visualization, Exploratory Data Analysis, Plot (Graphics), Regression, Statistical Visualization, Computer Programming, Database Application, Extract, Transform, Load, Computational Logic, Database Administration, Machine Learning, Mathematical Theory & Analysis, Mathematics, Theoretical Computer Science"
"IBM","Key Technologies for Business","Data Science, Cloud Computing, Applied Machine Learning, Cloud Engineering, Cloud Infrastructure, Data Mining, Regression, Cloud Applications, Cloud Management, Cloud Platforms, Cloud Storage, DevOps, IBM Cloud, Network Security, Software As A Service, Software Engineering, Basic Descriptive Statistics, Data Analysis, Big Data, BlockChain, Computer Architecture, Computer Graphics, Computer Programming, Computer Vision, Deep Learning, Finance, General Statistics, Human Computer Interaction, Interactive Design, Machine Learning, Machine Learning Algorithms, Operating Systems, Probability & Statistics, Security Engineering, Software Architecture, Software Framework, Storytelling, System Programming, Theoretical Computer Science, Writing"
"Google","Google Data Analytics","Data Analysis, Data Science, Statistical Programming, Business Analysis, SQL, Spreadsheet Software, Business, Data Visualization, Data Management, R Programming, Exploratory Data Analysis, Statistical Visualization, Communication, Statistical Analysis, Data Analysis Software, Business Communication, Data Structures, Data Visualization Software, Tableau Software, Big Data, Cloud Computing, Collaboration, Conflict Management, Critical Thinking, Customer Analysis, General Statistics, Leadership and Management, Plot (Graphics), Probability & Statistics, Small Data, Algorithms, Application Development, Budget Management, Computational Logic, Computer Architecture, Computer Networking, Computer Programming, Computer Programming Tools, Cryptography, Data Mining, Data Model, Database Administration, Database Design, Databases, Decision Making, Design and Product, Distributed Computing Architecture, Entrepreneurship, Extract, Transform, Load, Feature Engineering, Finance, Full-Stack Web Development, Interactive Data Visualization, Machine Learning, Mathematical Theory & Analysis, Mathematics, Network Security, Other Programming Languages, Problem Solving, Product Design, Programming Principles, Project Management, Research and Design, Security Engineering, Security Strategy, Software Engineering, Software Security, Storytelling, Theoretical Computer Science, Visual Design, Visualization (Computer Graphics), Web Development"
"Google","Google Project Management:","Project Management, Strategy and Operations, Leadership and Management, Communication, Collaboration, Agile Software Development, Entrepreneurship, Software Engineering, Business Communication, Scrum (Software Development), Planning, Supply Chain and Logistics, Business Psychology, Change Management, Finance, Organizational Development, Product Management, Risk Management, Budget Management, Conflict Management, Design and Product, Human Resources, Influencing, Storytelling, Writing, Application Development, Business Process Management, Culture, Estimation, Marketing, Operations Management, Operations Research, Probability & Statistics, Problem Solving, Procurement, Product Design, Public Relations, Research and Design, Sales, Software Engineering Tools, Software Testing, Statistical Tests, Strategy, Supply Chain Systems, User Experience, Vendor Management"
"IBM","IBM Data Science","Python Programming, Data Science, Data Analysis, Data Structures, Statistical Programming, Machine Learning, Data Mining, Regression, Machine Learning Algorithms, Data Visualization, General Statistics, Basic Descriptive Statistics, SQL, Applied Machine Learning, Statistical Analysis, Computer Programming Tools, Data Analysis Software, Machine Learning Software, Software Visualization, Databases, Programming Principles, Exploratory Data Analysis, Computer Programming, Statistical Visualization, Algebra, Data Management, Database Theory, Data Visualization Software, R Programming, Statistical Machine Learning, Statistical Tests, Deep Learning, Probability & Statistics, Extract, Transform, Load, Plot (Graphics), Devops Tools, SPSS, Estimation, Interactive Data Visualization, Algorithms, Database Application, Geovisualization, Reinforcement Learning, Theoretical Computer Science, Big Data, Business Analysis, Computational Logic, Correlation And Dependence, Database Administration, Econometrics, Entrepreneurship, Marketing, Mathematical Theory & Analysis, Mathematics, Spreadsheet Software, Storytelling, Supply Chain Systems, Supply Chain and Logistics, Writing"
"Google","Google UX Design","Human Computer Interaction, User Experience, User Experience Design, Design and Product, Research and Design, Web Design, Web Development, Collaboration, Computer Science, Leadership and Management, Market Research, Software Engineering, Software Testing, User Research, Web Development Tools, Brand Management, Change Management, Communication, Computer Graphics, Computer Programming, Emotional Intelligence, Entrepreneurship, Interactive Design, Marketing, Marketing Design, Planning, Problem Solving, Product Design, Professional Development, Programming Principles, Social Media, Accounting, Business Analysis, Business Communication, Business Psychology, Data Analysis, Finance, Financial Analysis, Investment Management, Operating Systems, Software Architecture, Supply Chain and Logistics, Systems Design, Theoretical Computer Science, Visual Design"
"IBM","IBM Data Analyst","Data Analysis, Python Programming, Data Visualization, Exploratory Data Analysis, Basic Descriptive Statistics, Data Structures, Statistical Programming, Data Science, Statistical Visualization, Plot (Graphics), Data Management, General Statistics, SQL, Databases, Business Analysis, Microsoft Excel, Spreadsheet Software, Data Mining, Statistical Analysis, Programming Principles, Probability & Statistics, Regression, Machine Learning, Algebra, Computer Programming, Data Analysis Software, Database Theory, Probability Distribution, Applied Machine Learning, Statistical Tests, Big Data, Correlation And Dependence, Data Visualization Software, Estimation, NoSQL, Geovisualization, ArcGIS, Cloud Computing, Data Warehousing, Database Application, Extract, Transform, Load, HTML and CSS, Knitr, Mathematics, Minitab, PostgreSQL, R Programming, SAS (Software), SPSS, Apache, Computational Logic, Computer Programming Tools, Database Administration, Econometrics, Interactive Data Visualization, Leadership and Management, Mathematical Theory & Analysis, Operating Systems, Professional Development, Statistical Machine Learning, System Programming, Theoretical Computer Science"
"Google","Google IT Support","Operating Systems, Computer Networking, System Software, Network Model, Security Engineering, Network Security, Computer Architecture, Cryptography, Cyberattacks, Computer Security Incident Management, Networking Hardware, Network Architecture, Business Communication, Communication, Hardware Design, Mathematics, Security Strategy, Writing, Business Analysis, Business Psychology, Computer Graphics, Computer Programming, Computer Programming Tools, Computer Security Models, Databases, Distributed Computing Architecture, Entrepreneurship, Graphic Design, Linux, Other Programming Languages, Process Analysis, Software Engineering, Software Testing, Theoretical Computer Science, Web Development, Web Development Tools, Cloud Computing, Cloud Platforms, Cloud Storage, Data Architecture, Data Management, Database Administration, Database Application, Emotional Intelligence, Human Computer Interaction, Leadership and Management, Marketing, Microarchitecture, Planning, Problem Solving, Product Lifecycle, Sales, Security Software, Software As A Service, Software Security, Strategy, Strategy and Operations, Supply Chain and Logistics, System Programming, System Security, Systems Design, Virtual Reality"
"DeepLearning.AI，Stanford University","Machine Learning","Machine Learning, Probability & Statistics, Machine Learning Algorithms, General Statistics, Theoretical Computer Science, Algorithms, Applied Machine Learning, Artificial Neural Networks, Regression, Econometrics, Computer Programming, Deep Learning, Python Programming, Statistical Programming, Mathematics, Tensorflow, Data Management, Data Structures, Statistical Machine Learning, Reinforcement Learning, Probability Distribution, Mathematical Theory & Analysis, Data Analysis, Data Mining, Linear Algebra, Computer Vision, Calculus, Feature Engineering, Bayesian Statistics, Operations Research, Research and Design, Strategy and Operations, Computational Logic, Accounting, Communication"
